links,bodies
http://gwiazdy.wp.pl/bob-dylan-nobla-nie-odebral-ale-otwierzy-nowy-podparyski-kompleks-muzyczny-6114686990080129a,"Bob Dylan: Nobla nie odebrał, ale otwierzy nowy podparyski kompleks muzyczny Na paryskim przedmieściu Boulogne-Billancourt zaczął działać wielki kompleks poświęcony muzyce. Pierwszym wydarzeniem, jeszcze przed oficjalną inauguracją przewidzianą na sobotę, jest tam piątkowy koncert noblisty Boba Dylana. Seine musicale, jak nazywa się nowa paryska placówka i co znaczy Sekwana muzyczna, położona jest na wyspie Séguin, na której od początku XX w., przez wiele dziesięcioleci działały samochodowe zakłady Renault. Śmiała architektura zamienia wyspę w ogromny żaglowiec, którego żagiel to panele słoneczne, obracające się wraz ze słońcem. Postawiony na szynach, żagiel okrąża wielką szklaną bryłę w kształcie jaja, będącą salą koncertowej. W zależności od nasłonecznienia i pory dnia budowla, w której zastosowano technologie przychylne środowisku, całkowicie zmienia wygląd. Autorami projektu są dwaj architekci: Japończyk Shigeru Ban i Francuz Jean de Gastines. Długa na 300 m budowla wpisuje się w naturalne kształty wyspy. Powierzchnia pomieszczeń wynosi 36,5 tys. m. kw. Są tam dwie sale koncertowe - jedna na 6 tys. osób z nagłośnieniem, druga na 1,15 tys. z akustyką naturalną, przeznaczona dla słuchaczy muzyki klasycznej. Większą salę, wykorzystując to, że po francusku ""Sekwana"" i ""scena"" mają identyczne brzmienie, nazwano ""Wielka Sekwana"". Mimo gigantycznych rozmiarów charakteryzuje się ona wspaniałą widocznością, co – jak zapowiadają budowniczowie – stwarza poczucie kameralności. Natomiast Audytorium, przeznaczone na koncerty muzyki klasycznej posiada według zapewnień projektantów, ""akustykę precyzyjną jak instrument muzyczny"". Wejście do sali prowadzi przez wiszące korytarze, połączone ze schodami, z których rozpościera się widok na rzekę i okolicę. Mieszczą się tam również studia nagrań, sale do prób i szkoła śpiewu chóralnego. Projektantom przyświecała idea ""kultury dla wszystkich"" i ""doskonałości dla każdego"", dostępności i jakości jednocześnie. Chodziło im o to, by połączyć ofertę artystyczną z możliwością rozrywki i wypoczynku. ""Jest to miejsce, w którym wszystko jest możliwe"" - powiedział w wywiadzie prasowym Jean-Luc Choplin, dyrektor programowy Seine Musicale. Placówka jest częścią szeroko zakrojonego projektu ""Doliny Kultury"", który przewiduje stworzenie za rogatkami stolicy, sal koncertowych i wystawowych, przestrzeni przeznaczonych na instalacje artystyczne i kulturalne promenady, jak i sklepów związanych ze sztuką i kulturą. Jako że gastronomia jest ważną dziedziną francuskiej kultury, będą tam również bistra i restauracje. Musique en Seine można było zwiedzać od 18 kwietnia. Przez trzy dni przez wyspę przewijały się tłumy. Równie liczni byli ci, którzy przyszli z nadzieją dostania biletu na piątkowy koncert ""poety swego życia"", 75-cioletniego Boba Dylana. I choć odchodzili z kwitkiem, to w nastroju raczej zgodnym z diagnozą Platona i Jerzego Waldorffa mówiącą, że muzyka łagodzi obyczaje. Niestety terroryści islamscy postanowili je zaostrzyć. Zamach na Polach Elizejskich, w którym w czwartek wieczór zginął policjant, sprawił, że już od piątku rano wokół Musique en Seine zaroiło się od mundurów. Żołnierze chodzili trójkami, policjanci stali w pobliżu wejść. Obietnica otwartego świata i tu zaczęła się zamykać."
http://gwiazdy.wp.pl/the-orchestra-na-festiwalu-legend-rocka-musicie-tam-byc-6114448779363969a,"THE ORCHESTRA na Festiwalu Legend Rocka. Musicie tam być! W 11-letniej historii Festiwalu Legend Rocka nie może zabraknąć muzyki i artystów tak ważnych grup jak Electric Light Orchestra i Electric Light Orchestra Part II. Wychodząc naprzeciw licznym zapytaniom fanów Festiwalu organizator zaprosił THE ORCHESTRA starring former members of ELECTRIC LIGHT ORCHESTRA. Od 17 lat The ORCHESTRA koncertuje po całym świecie grając porywające wersje niezapomnianych przebojów wylansowanych przez Electric Light Orchestra. W skład zespołu wchodzi: 
- Mik Kaminski – członek ELO i ELO Part II grający na słynnych skrzypcach „Blue Violin”
- Louis Clark – członek ELO i ELO Part II uchodzący za mistrza orkiestrowych instrumentów klawiszowych
- Eric Troyer – członek ELO Part II, wokal, instrumenty klawiszowe, gitara
- Parthenon Huxley – członek ELO Part II, gitara, wokal
- Gordon Townsend – członek ELO Part II, perkusja
- Glen Burtnik – członek ELO Part II, wokal, bas Założyciel zespołu wokalista i gitarzysta Jeff Lynne rozwiązał ELO w 1986 r. Wtedy też jego partner, perkusista Bev Bevan powołał do życia ELO Part II, które po jego odejściu w 1999 r przybrało ze względów prawnych nazwę THE ORCHESTRA. Grupa ELO sprzedała ponad 50 mln płyt na całym świecie, miała 20 przebojów na liście Top 20 w Anglii i 15 hitów Top 20 na liście magazynu Billboard w USA.
""Can''t Get It Out of My Head"", ""Evil Woman"", ""Strange Magic"",  ""Livin'' Thing"", ""Telephone Line"", ""Rockaria!""""Turn to Stone"", ""Sweet Talkin'' Woman"", ""Mr. Blue Sky"" ""Shine a Little Love"", ""Last Train to London"", ""Confusion"" oraz największy hit ELO czyli ""Don''t Bring Me Down"" to podstawa koncertowego repertuaru THE ORCHESTRA. Wszystkie te ulubione przeboje będzie można wreszcie usłyszeć po raz pierwszy w Polsce już 12 lipca 2017 r. w Dolinie Charlotty. Sprzedaż biletów na koncert odbywa się za pośrednictwem portalu ticketpro.pl. Więcej informacji na www.legendyrocka.com."
http://gwiazdy.wp.pl/gwiazda-buena-vista-social-club-zaspiewa-w-gdansku-6114424127633025a,"Gwiazda Buena Vista Social Club zaśpiewa w Gdańsku Na rozpoczynającym się w Gdańsku 7. Siesta Festival wystąpi sześcioro artystów, reprezentujących muzykę świata. Dwoje z nich - Dino d''Santiago i Ballou Canta - pojawią się przed polską publicznością po raz pierwszy. Na festiwalu zaśpiewa także 85-letnia Omara Portuondo, legendarna gwiazda Buena Vista Social Club.  Startuje festiwal miłośników muzyki świata i jazzu. W Gdańsku odbywa się siódma edycja Siesta Festival. Pomysłodawcą festiwalu jest dziennikarz Marcin Kydryński, prowadzący w radiowej Trójce audycję ""Siesta"", poświęconą muzyce z różnych stron świata. Pierwsza edycja Siesta Festival przed siedmiu laty została zorganizowana dla uczczenia 10-lecia tego programu. - Początkowo była to audycja stricte jazzowa, ale z czasem zaczęła prezentować muzykę świata z różnych zakątków globu, by następnie penetrować kulturę luzofońską (dotyczącą Portugalii i państw, będących kiedyś koloniami portugalskimi - PAP). Festiwal jest po prostu przeniesieniem zainteresowań tego kultowego programu radiowego w miejsce, w którym mogą spotkać się miłośnicy i entuzjaści tego rodzaju muzyki - powiedział PAP rzecznik prasowy imprezy Maciej Farski.  Koncert inauguracyjny da bliski przyjaciel i współpracownik Tito Paris, Dino d’Santiago przedstawiając muzykę Wysp Zielonego Przylądka: przede wszystkim własną, ale i uwielbiane w Polsce kabowerdyjskie standardy.  Z dwoma występami podczas Siesta Festival wystąpi izraelska wokalistka Mor Karbasi. Artystka ma w swoim repertuarze pieśni sefardyjskie i wykonuje je najczęściej w języku ladino, używanym przez żydów sefardyjskich. W Gdańsku pojawi się także 85-letnia Omara Portuondo, legendarna gwiazda Buena Vista Social Club. - Od lat 50. ubiegłego wieku, zaczynając jeszcze przed rewolucją na Kubie, nie zrobiła sobie nawet roku przerwy - koncertuje i śpiewa niestrudzenie m.in. tradycyjne bolera. Dla Kubańczyków jest ona niczym Billie Holiday czy też Edith Piaf - wyjaśnił Farski. Kolejnym artystą na tegorocznym festiwalu będzie, pochodząca z brazylijskiej Sao Paulo, pianistka i wokalistka Eliane Elias. Siedmiokrotnie nominowana do Grammy. Po dwóch milionach sprzedanych płyt, otrzymała tę szczególną nagrodę za swój ostatni album ""Made in Brazil"". Organizatorzy Siesta Festival wraz z partnerem Grupą Lotos zapraszają do Gdańska: Filharmonia Bałtycka i klub Parlament - 21-23.04.2017"
http://gwiazdy.wp.pl/leszek-stanek-nagral-nowy-teledysk-inny-niz-wszystkie-6114392710760065a,"Leszek Stanek nagrał nowy teledysk. Inny niż wszystkie! Leszek Stanek do debiutu na rynku muzycznym przygotowywał się od kilku lat. Jesienią zeszłego roku w sieci zadebiutował teledysk do jego pierwszego singla ""Give me a hug"". To jednak nie koniec. Stanek przygotowuje bowiem kolejny klip i wszystko wskazuje na to, że produkcja z uwagi na oryginalny koncept będzie wyróżniać się na rynku. Zobaczcie nasze wideo z planu: - Przy tym teledysku pokusiłem się o to, żeby powrócić do swoich korzeni i wykorzystać swoje wieloletnie doświadczenie pracy w teatrze jako tancerz i choreograf. W klipie wykorzystujemy dużo slow motion i wiele symboliki, nawet ten taniec też będzie symboliczny jako niewerbalny środek przekazu. U mnie tancerze spełniają też bardzo ważną rolę jako aktorzy. Czy nam się to uda? Zobaczymy! Za nami wiele tygodni przygotowań i prób - tłumaczy w rozmowie z WP Stanek. Zobacz też: Kulisy koncertu Beaty Kozidrak. Tak zarobila milion!"
http://gwiazdy.wp.pl/doda-bez-ogrodek-o-finansach-czasami-nie-zarabiam-na-koncertach-6114382245848705a,"Doda bez ogródek o finansach: Czasami nie zarabiam na koncertach Doda od lat utrzymuje się w koncertowej czołówce polskich wykonawców. W sezonie potrafi zagrać nawet kilkadziesiąt koncertów! Piosenkarka w rozmowie z WP przyznaje jednak, że zdarza się, że na swoich występach nie zarabia, bo mocno inwestuje w ich spektakularną produkcję. Teraz na rynku debiutuje jej drugie koncertowe DVD w karierze i Rabczewska bez ogródek przyznaje, że ten projekt również nie zasili jej konta. Zobaczcie wideo: - Jestem Dodą, lubię zaskakiwać swoich fanów i inwestować w naszą znajomość. Niejednokrotnie jest tak, że nawet nie zarabiam na swoich koncertach, byle oni byli zadowoleni i zszokowani tym, co zobaczą na scenie. Zarobił mój zespół, ja już tak naprawdę nie muszę tego robić, bo mam inne źródła zarobków. W związku z tym płytę, którą wydaję, ""Riotka Tour"", wydaję dlatego, żeby każdy fan cieszył się z tego i miał bogatą szufladkę pod hasłem ""D"" - tłumaczy w rozmowie z WP Doda.  - Nie jestem na minusie po tym DVD, bo jestem dobrą bizneswoman i wiem jak rozporządzać pieniędzmi. Ale wiem, że jeśli moje koleżanki i koledzy z branży dowiedzieliby się ile to kosztuje, to w ogóle nie chcieliby tego zrobić. Są nastawieni na zysk - dodaje. Zamierzacie kupić nowe koncertowe DVD Dody? Zobacz też: Szalona Doda za kierownicą karetki!"
http://gwiazdy.wp.pl/posmiertna-plyta-princea-wycofana-ze-sprzedazy-dlaczego-6114148160935553a,"Pośmiertna płyta Prince''a wycofana ze sprzedaży! Dlaczego? 21 kwietnia miała ukazać się EP-ka z niepublikowanymi dotąd nagraniami Prince''a. Tak jednak się nie stanie. Krążek zatytułowany ""Deliverance"" miały wypełnić utwory zarejestrowane przez Prince''a między 2006 a 2008 rokiem we współpracy z inżynierem dźwięku Ianem Boxillem. To właśnie on postanowił je wydać. Nie porozumiał się jednak ze spadkobiercami, którzy pozwali go za publikowanie piosnek bez ich zgody. Tym samym EP-ka została wycofana ze sprzedaży. Sędzia orzekł na korzyść spadkobierców i Boxill musi zwrócić im wszystkie nagrania. Prince zmarł 21 kwietnia 2016 roku w wieku 57 lat. Do najważniejszych albumów Amerykanina należą ""Purple Rain"", ""1999"", ""Dirty Mind"", ""Sign O'' The Times"", ""Controversy"", ""Lovesexy"" i ""Diamonds And Pearls"". Artysta zdobył siedem nagród Grammy, Złoty Glob i Oscara za muzykę z filmu ""Purpurowy deszcz"". W 2004 roku został wprowadzony do Rock And Roll Hall Of Fame.  ZOBACZ TAKŻE: George Michael, David Bowie, Leonard Cohen: w 2016 roku pożegnaliśmy wielkich artystów"
http://gwiazdy.wp.pl/nowe-kulisy-smierci-princea-6113304995194497a,"Nowe kulisy śmierci Prince''a Mimo iż w kwietniu minie rok od śmierci Prince''a, policja nadal bada sprawę i odkrywa kolejne szczegóły. Z najnowszego raportu wynika, że w domu muzyka znaleziono leki pochowane w pudełkach po witaminach. 57-letni muzyk został znaleziony martwy w swojej rezydencji Paisley Park na przedmieściach Minneapolis 21 kwietnia 2016 roku. Za oficjalną przyczynę śmierci podano przypadkowe przedawkowanie silnego leku przeciwbólowego fentanylu. W poniedziałek ujawniono akta śledztwa, z których wynika, że leki na receptę były przepisywane na przyjaciela i ochroniarza Prince''a. Kirk Johnson złożył w tej sprawie pisemną deklarację pod przysięgą. Zapewniał, że takie działania miały chronić prywatność muzyka.  Wcześniej akta sprawy ukrywano z obawy przed niszczeniem dowodów przez świadków. W raporcie nadal brakuje jednak informacji, kto dostarczył muzykowi fentanyl, uważany za mocniejszy od heroiny."
http://gwiazdy.wp.pl/cerekwicka-powraca-z-nowym-teledyskiem-musicie-to-zobaczyc-6111996602537601a,"Cerekwicka powraca z nowym teledyskiem. Musicie to zobaczyć! Utwór Kasi Cerekwickiej ""Bez Ciebie"" jest aktualnie jedną z najczęściej granych piosenek w kraju. Teledysk przedstawia podróż do odległych wspomnień, w których udział bierze sama artystka.  ""Klip jest utrzymany w konwencji filmów skandynawskich. Mrocznie i monochromatyczne kolory. Nad obrazkiem pracowalismy dwa dni w dość ciężkich warunkach ze względu na porę roku - zimno i zdjęcia plenerowe. Na szczęście humor nam dopisywał. Klip opowiada o utracie kogoś bliskiego i tęsknocie. Chcieliśmy stworzyć teledysk, w którym obraz podkreśla emocje znajdujące się w tekście"" - komentuje Kasia Cerekwicka. Reżyserką i autorka scenariusza jest Monika Majorek, reżyserka filmowa. Jej krótkometrażowy film ""Inka"" był wyświetlany na międzynarodowych festiwalach filmowych, m.in. Cannes Short Film Corner, Palm Springs Short Fest i Nowe Horyzonty, a ""Pierwsze"" nagrodzono na festiwalu w Los Angeles. Za zdjęcia odpowiada Tomek Ślesicki, który pracował rownież przy teledyskach Sorry Boys, Dawida Podsiadło, BOKKA. Muzykę do utworu skomponowała Ania Dąbrowska oraz Kuba Galiński, natomiast współtwórcami tekstu są Ania Dąbrowska, Roman Szczepanek oraz sama wokalistka, Kasia Cerekwicka. Obejrzyjcie wideo:  Tutaj sprawdzisz aktualną ramówkę Telewizji WP  Tu pobierzesz za darmo aplikację Program TV:"
http://gwiazdy.wp.pl/otylia-jedrzejczak-pochwalila-sie-zdjeciem-coreczki-6114046967896193a,"Otylia Jędrzejczak pochwaliła się zdjęciem córeczki Jeszcze nie ucichły echa wiadomości, że Otylia Jędrzejczak została mamą, a sportsmenka już chwali się pierwszym zdjęciem córeczki.  Otylia Jędrzejczak, odkąd wyjawiła, że spodziewa się dziecka, chętnie chwaliła się ciążowym brzuszkiem, pokazując, że ona i jej ukochany nie posiadają się ze szczęścia. Kilka dni temu właśnie urodziła i już po wyjściu ze szpitala poinformowała, że obie czują się dobrze i podziękowała za gratulacje. Ojcem dziecka jest partner pływaczki, Paweł Przybyła, nauczyciel wychowania fizycznego w jednym z liceów ogólnokształcących i były zawodnik II-ligowej Cracovii Kraków w sekcji koszykówki. Dumna mama już pochwaliła się pierwszym zdjęciem dziecka. Na Instagramie zamieściła fotografię jej stópek. Prawda, że urocza?"
http://gwiazdy.wp.pl/otylia-jedrzejczak-urodzila-sportsmenka-opuscila-juz-szpital-6112057988482689a,"Otylia Jędrzejczak urodziła! Sportsmenka opuściła już szpital Otylia Jędrzejczak pierwszy raz została mamą! Sportsmenka i jej partner, Paweł Przybyła, powitali córkę kilka dni temu, o czym poinformowali dopiero teraz, opuszczając szpital. - Wszystko u nas w porządku. Poród przebiegł bez żadnych większych komplikacji – wyznała w rozmowie z ""Faktem"". Otylia Jędrzejczak jest już w domu i odpoczywa. Była sportsmenka urodziła córkę w szpitalu położniczym na ul. Siemiradzkiego w Krakowie. Jak podaje tabloid, ostatnie dni były dla młodych rodziców nerwowe. Poród mógł zacząć się w każdej chwili, a przyszła mama musiała przebywać w szpitalu od ok. tygodnia. Otylia Jędrzejczak pod koniec ubiegłego roku potwierdziła, że po raz pierwszy zostanie mamą. Od tego czasu chętnie chwaliła się ciążowym brzuszkiem, pokazując, że ona i jej ukochany nie posiadają się ze szczęścia. Ojcem dziecka jest partner pływaczki, Paweł Przybyła, nauczyciel wychowania fizycznego w jednym z liceów ogólnokształcących i były zawodnik II-ligowej Cracovii Kraków w sekcji koszykówki."
http://gwiazdy.wp.pl/bradley-cooper-i-irina-shayk-maja-corke-jakie-otrzymala-imie-6110787453908609a,"Bradley Cooper i Irina Shayk mają córkę. Jakie otrzymała imię? Są jedną z najpiękniejszych par show-biznesu i właśnie zostali rodzicami. Znamy płeć i imię dziecka Iriny Shayk i Bradley''a Coopera. Hollywoodzki aktor i pochodząca z Rosji topmodelka spotykają się od kwietnia 2015 roku. Wcześniej kojarzeni byli z licznych, opisywanych przez prasę romansów. Dlatego wiadomość o tym, że postanowili założyć rodzinę, okazała się niemałym szokiem dla ich fanów. Pierwsze dziecko pary przyszło na świat pod koniec marca, jednak informacja przedostała się do mediów dopiero niedawno. Sami zainteresowani niczego oficjalnie nie skomentowali.  Z informacji ""E!News"" wynika, że  Irina Shayk  i Bradley Cooper są rodzicami dziewczynki, która nazywa się Lea de Seine Shayk Cooper. Według informatora programu parę widziano ostatnio z dzieckiem podczas pobytu w Wenecji. 42-letni gwiazdor i 31-letnia modelka nie kryją szczęścia i podobno już myślą o rodzeństwie dla córki. - Są wzruszeni, szczęśliwi, bardzo się kochają. Rodzina jest dla nich priorytetem - podsumował. Gratulujemy! ZOBACZ TEŻ #gwiazdy: Anna Głogowska i Piotr Gąsowski znowu razem!"
http://gwiazdy.wp.pl/rusin-odpowiada-lis-i-pokazuje-nagranie-z-prawdziwa-przyjaciolka-6113395966707329a,"Rusin odpowiada Lis i pokazuje nagranie z ""prawdziwą przyjaciółką"" Hanna Lis postanowiła na swoim profilu instagramowym dopiec Kindze Rusin. Na odpowiedź dziennikarki ""Dzień Dobry TVN"" nie trzeba było długo czekać. Lis zamieściła na Instagramie zdjęcie z papieżem Janem Pawłem II, dla którego śpiewała w Watykanie jako mała dziewczynka. Jedna z fanek postanowiła skomentować fotografię i napisała (zachowano oryginalną pisownię): - Pani Haniu jest coś czego Pani nie zazdroszczę a mianowicie męża najlepszej przyjaciółki!
Prowadząca ""Bez planu"" skomentowała jej słowa i zaatakowała Kingę. - Żadna ""przyjaciółka"", a tym bardziej ""najlepsza"" - odparła.  Kinga Rusin w subtelny sposób odpowiedziała dawnej znajomej. Na jej profilu instagramowym pojawił się filmik z Karoliną Ferenstein-Kraśko. Przyjaciółki wybrały się na wspólną przejażdżkę konną. 
- Chwila spokoju i czas tylko dla nas żeby się zrelaksować, nagadać i pogalopować! Z moją mistrzynią i przyjaciółką @karolinaferenstein_krasko. ""That''s what friends are for"", real friends... - napisała Rusin. Słowa ""to właśnie po to są przyjaciele, prawdziwi przyjaciele"" spotkały się z bardzo ciepłym przyjęciem. Doceniła je m.in. najstarsza córka dziennikarki - Iga Lis.   Kinga Rusin dobrze zrobiła odpowiadając na zaczepki Hanny Lis? ZOBACZ TAKŻE:"
http://gwiazdy.wp.pl/anna-powierza-przeszla-zalamanie-nerwowe-przez-swoja-otylosc-6113305341331073a,"Anna Powierza przeszła załamanie nerwowe przez swoją otyłość Anna Powierza przez długi czas zmagała się z nadwagą. Aktorka po ciąży przytyła ponad 30 kilogramów. Serialowa Czesia miała spore problemy z odzyskaniem dawnej sylwetki. Po wielu próbach w końcu jej się to udało. I, choć najgorszy okres ma już za sobą, to przyznaje, że przez otyłość jej kariera była zagrożona. Gwiazda ""Klanu” w rozmowie z ""Faktem"" zdradziła, że odbiło się to na jej psychice. - Porównując ilość pracy i propozycji, którą miałam wtedy i dziś, różnica jest diametralna! I to oczywiście bardzo wpływa na psychikę. Gdy się ma malutkie dziecko, a za to nie ma na rachunki, śpi się zdecydowanie gorzej, o ile oczywiście w ogóle uda się zasnąć. Przede wszystkim cieszę się, że się nie poddałam. Że mimo tego, że wszystko było przeciw mnie, że lekarze specjaliści twierdzili, że jestem okazem zdrowia i wyszukuję sobie choroby, nie przestałam szukać pomocy – powiedziała Powierza w rozmowie z tabloidem."
http://gwiazdy.wp.pl/alicja-bachleda-curus-i-marcin-gortat-coraz-blizej-planuja-wspolne-swieta-6111228119734401a,"Alicja Bachleda-Curuś i Marcin Gortat coraz bliżej. Planują wspólne święta Od lat większość czasu spędzają z dala od Polski. Alicję Bachledę-Curuś i Marcina Gortata łączy jeszcze jedno - brak szczęścia w miłości. To dlatego informacje o ich znajomość wystarczyły, by uruchomić lawinę plotek. Sportowiec podobno bardzo poważnie traktuje nową znajomość, czym wzbudził zaufanie przyjaciółki. Tegoroczna Wielkanoc może okazać się przełomowa dla ich znajomości. Dlaczego? Obejrzyjcie wideo! - Marcin znalazł dobry sposób na to, by zbliżyć się do Alicji. Zaproponował jej współpracę ze swoją fundacją, której hasło przewodnie brzmi: mierz wysoko. (…) Aktorka ma się włączać w niektóre akcje sportowca, tym bardziej, że motto fundacji jest również jej osobiście bardzo bliskie - czytamy w ""Rewii"". Jak poinfoirmował tygodnik, Bachleda-Curuś zaprosiła Gortata na świąteczne śniadanie wielkanocne, które organizuje dla przyjaciół w swoim domu. Na spotkanie cieszy się także syn Alicji, który polubił koszykarza. Tabloidy sugerują nawet, że dla pięknej aktorki Gortat planuje przeprowadzkę do Los Angeles. Rozgląda się już nawet podobno za okazałą posiadłością. Czy ta przyjaźń przerodzi się w coś więcej?"
http://gwiazdy.wp.pl/joanna-opozda-czeka-na-oswiadczyny-czy-kamil-kuroczko-stanie-na-wysokosci-zadania-wideo-6110878667654785a,"Joanna Opozda czeka na oświadczyny. Czy Kamil Kuroczko stanie na wysokości zadania? [WIDEO] Nikt nie ma już wątpliwości, że Joannę Opozdę i Kamila Kuroczko łączy więcej niż przyjaźń. Niedawna fotorelacja ze wspólnych wakacji spędzonych na Cyprze, którą zamieścili w sieci, rozwiała wszelkie wątpliwości. Aktorka postrzega tancerza jako mężczyznę jej marzeń. Niemal na każdym kroku opowiada znajomym, że chociaż na razie nie myśli poważnie o ślubie, to bardzo chciałaby, żeby ukochany już się oświadczył. Obejrzyjcie wideo! - Wszystkie jej koleżanki od dawna są zaręczone lub są po ślubie i mają szczęśliwe rodziny. Ona zawsze im trochę zazdrościła. Chce poczucia bezpieczeństwa i stabilizacji. Przy nim czuje się spełniona i najważniejsza na świecie. Chciałaby więc pochwalić się już pierścionkiem - podsumował informator ""Faktu"".   Joanna Opozda , która ma za sobą kilka nieudanych związków, zrozumiała, że czas na zmiany. Jest przekonana, że Kamil Kuroczko to właśnie ten jedyny. Czy gwiazda serialu ""Pierwsza miłość"" pochwali się wkrótce pierścionkiem zaręczynowym?"
http://gwiazdy.wp.pl/kylie-minogue-ma-romans-z-ksieciem-andrzejem-6113629552604801a,"Kylie Minogue ma romans z księciem Andrzejem? Ślub Pippy Middleton ma szansę być towarzyskim wydarzeniem roku. I to wcale nie ze względu na pannę młodą czy jej siostrę, księżną Kate. Na ceremonii mają się pojawić dwie nowe pary. Książę Harry z Meghan Markle oraz, co jeszcze ciekawsze, książę Andrzej z Kylie Minogue.  Brytyjskie media rozpisują się o romansie 57-letniego księcia i 48-letniej piosenkarki.  - Książę Andrzej jest w stu procentach zauroczony piękną Kylie. Gdy tylko dotarły do niego wiadomości, że znów jest wolna, postanowił się z nią skontaktować. Od tej pory po cichu randkują i spędzili razem kilka nocy w ciągu ostatnich dwóch tygodni. Ich romans trwa zaledwie kilka tygodni, jednak książę już przedstawił ją rodzinie królewskiej. Według nieoficjalnych informacji, wokalistka i książę pojawią się razem na ślubie siostry księżnej Kate, Pippy - twierdzi ""Daily Mail"". Minogue na początku lutego rozstała się z o 20 lat młodszym od siebie aktorem, Joshuą Sassem. Z kolei Andrzej po rozwodzie z Sarą Ferguson był łączony między innymi z Demi Moore.  Jeśli informacje o romansie się potwierdzą i para faktycznie pojawi się na ślubie Pippy, nie zazdrościmy pannie młodej, która może zostać kompletnie przyćmiona."
http://gwiazdy.wp.pl/ksiaze-harry-przyznal-sie-do-depresji-i-chodzenia-na-terapie-6113276410869377a,"Książę Harry przyznał się do depresji i chodzenia na terapię Musiało minąć 20 lat od śmierci księżnej Diany, by jej młodszy syn otworzył się i opowiedział, jak nagłe i przedwczesne odejście matki odbiło się na całym jego życiu. W najnowszym wywiadzie przyznał się do depresji i przebytej terapii.  Książę Harry był przez wiele lat postrzegany jako lekkoduch. Rodzina królewska musiała wielokrotnie zmierzyć się ze skandalami z jego udziałem i tłumaczyć się z hulaszczego trybu życia księcia. Dopiero teraz Harry przyznał, że mogło to wynikać z problemów emocjonalnych, z którymi borykał się po śmierci matki. W chwili tragicznego wypadku Diany w Paryżu Harry był nastolatkiem.  - Mogę z całą pewnością powiedzieć, że strata mamy w wieku 12 lat odcięła mnie zupełnie od moich emocji na kolejne 20 lat. To miało bardzo poważny wpływ na moje życie osobiste i zawodowe. Myślę, że kilka razy byłem blisko zupełnego załamania nerwowego. Dręczyłem się wyrzutami sumienia. Byłem smutny i nieustannie się okłamywałem. W końcu pogodziłem się ze stratą mamy i czuję, że dorosłem - powiedział. Na terapię namówił go starszy brat, książę William.  Brytyjscy medioznawcy twierdzą, że wyznanie Harrye''go to kolejny krok przed ustatkowaniem się i ogłoszeniem jego zaręczyn z Meghan Markle."
http://gwiazdy.wp.pl/lady-gaga-o-swojej-depresji-w-rozmowie-z-ksieciem-williamem-6113620044040321a,"Lady Gaga o swojej depresji w rozmowie z księciem Williamem Książęta William i Harry są zaangażowani się w kampanię Heads Together, która ma na celu pokazanie, że ludzie z problemami psychicznymi są normalnymi osobami. W związku z tym bracia biorą udział w licznych inicjatywach. Jedną z nich była wzruszająca wideo rozmowa Williama z Lady Gagą. Piosenkarka opowiedziała w niej o swojej walce z głęboką depresją.  Rozmowa odbyła się na komunikatorze FaceTime, a jej pretekstem był otwarty list piosenkarki. W ubiegłym roku Gaga przyznała się, że przez kilka lat  cierpiała na Zespół Stresu Pourazowego. Fundacja Heads Together została założona przez Williama i jego żonę księżną Kate w 2016 roku. - Dla mnie, wstawanie codziennie rano ze smutkiem i wyjście na scenę było czymś, co bardzo trudno opisać. Choroby psychiczne wywołują poczucie wstydu. Wydaje ci się, że jest z tobą coś nie tak. A w moim przypadku, patrzysz na te wszystkie piękne i wspaniałe rzeczy, które mam i myślisz, że powinnam być taka szczęśliwa. Ale nie możesz nic poradzić na to, że budzisz się rano ze zmęczeniem, smutkiem, pełen lęku i trzęsiesz się tak, że trudno ci myśleć. Uznałam, że to część mnie i to dobrze. Poczułam, że już więcej się nie ukrywam - przyznała Lady Gaga. - To czas, w którym ludzie otwierają się i zaczynają traktować normalnie kwestię zdrowia psychicznego. To to samo, co zdrowie fizyczne. Wszyscy je mają. Nie powinniśmy się tego wstydzić - odrzekł książę William. Dzień przed wideo rozmową książę Harry udzielił wywiadu prasowego, w którym przyznał się, że po śmierci Diany przeszedł załamanie nerwowe."
